latitude,longitude,hour,severity,incident_type,risk_label
19.041937867897264,72.9933247540655,3,1,assault,0
18.992576934620097,72.92606222446791,6,3,stalking,1
19.254885164046378,72.77231694225844,7,2,stalking,0
19.25579529000954,72.8806343193541,16,2,unsafe_area,0
18.98577454721201,72.86532302505816,4,1,harassment,0
19.061850038697784,72.79454418779856,6,1,assault,0
19.25913766346401,72.98233803225061,19,1,poor_lighting,0
18.8719473630622,72.9551525987888,19,1,poor_lighting,0
19.03507129935166,72.82291975893659,3,2,stalking,1
18.910183019872388,72.82887557453388,5,3,harassment,1
19.07366318622504,72.77736415226347,6,3,harassment,1
18.879867981816197,72.83824501386317,17,1,assault,0
19.032759372556253,72.90446306205007,4,1,assault,0
18.958279629914134,72.86679397932893,19,1,stalking,0
19.083323344983498,72.99292875665553,2,1,stalking,0
19.26839745964028,72.78289843893064,6,3,stalking,1
19.1902144420507,72.90602893654678,21,1,unsafe_area,0
19.208256836649767,72.96741117131663,13,3,harassment,0
19.124105994943633,72.88057040985423,6,2,stalking,0
18.886623939308905,72.77068142572888,4,1,harassment,0
18.952719070417658,72.82584434496005,21,1,poor_lighting,0
19.240025822578822,72.84446686440363,4,2,poor_lighting,0
19.0164452471715,72.99217873374822,22,1,harassment,0
18.91145469059232,72.9797078548229,1,1,poor_lighting,0
19.15096214634648,72.98830921617476,20,1,poor_lighting,0
18.989783089573702,72.9599244452519,21,1,poor_lighting,0
18.97754276516167,72.8508789788462,5,2,assault,0
19.269190982223304,72.97835157708212,14,1,assault,0
19.213255570010663,72.99578743636552,20,2,harassment,0
19.033175127347135,72.85051640182324,9,2,harassment,0
19.2621044831266,72.82992787217688,22,1,unsafe_area,0
19.130045289367686,72.89579074733992,23,2,assault,0
19.166808980751902,72.81304500429775,6,1,harassment,0
18.882605217232886,72.77750357092346,4,2,assault,0
18.918642103739224,72.98754116935665,0,1,unsafe_area,0
19.123234050598494,72.98292034546152,12,1,harassment,0
19.229609593059795,72.80741038636529,20,1,harassment,0
19.119497490435037,72.86378025679383,17,2,harassment,0
18.923609957727596,72.96113835205271,12,1,harassment,0
18.91630401849853,72.9220300687288,20,1,stalking,0
19.207674358329633,72.86080112710926,20,1,assault,0
18.925720935483167,72.94115932935205,17,1,assault,0
19.078092784201612,72.97632089928834,4,2,assault,0
18.884845327984923,72.98301641602094,12,2,unsafe_area,0
18.90226790695647,72.8571354107421,3,3,stalking,1
19.138939307057147,72.80991895641675,16,1,assault,0
19.145672564171008,72.97995293738461,2,1,assault,0
19.006587762643377,72.79128775254803,16,2,harassment,0
18.956243906097217,72.93598832998248,10,2,harassment,0
19.195484108302924,72.80231438241798,20,1,harassment,0
18.956841291787956,72.85955897657357,19,2,assault,0
19.086810827866554,72.86465782170535,22,2,harassment,0
19.257283536345163,72.80651432047577,20,1,assault,0
18.929140975144954,72.98221672982152,3,2,unsafe_area,0
19.24635050699788,72.77061367864214,1,1,unsafe_area,0
18.94315722122747,72.97557596493982,19,3,poor_lighting,0
19.09697728320929,72.97328074439936,15,2,stalking,0
19.0208030847835,72.84290164035053,17,1,harassment,0
19.25597144060073,72.93198538207223,7,1,harassment,0
18.979416811600775,72.82814604959862,2,3,stalking,1
19.029863200834303,72.9445179193184,8,2,stalking,0
19.263144047142166,72.89905754061118,19,1,poor_lighting,0
19.08458815647539,72.83905185447696,5,2,stalking,0
19.0710520462485,72.86205399333666,9,2,assault,0
18.9731113952816,72.92867440841484,20,1,harassment,0
19.150545424124175,72.97840241341807,9,1,stalking,0
18.87574918071111,72.80006709881047,12,2,assault,0
18.88980505188092,72.9014137130239,16,1,stalking,0
19.10974343485432,72.82835771587513,8,1,assault,0
19.006669829527382,72.95431561747135,16,2,unsafe_area,0
19.251326548880385,72.78615458034997,23,1,assault,0
19.231276276289115,72.92845983173937,8,1,poor_lighting,0
19.155482503470683,72.81023758314893,8,1,assault,0
19.19725823245112,72.90716864623275,0,2,stalking,0
19.136932739867078,72.96220929505432,1,2,unsafe_area,0
18.920232841084065,72.94366855228799,15,2,unsafe_area,0
19.17621734787568,72.94317686416724,0,1,assault,0
18.95407678748754,72.88910442180298,9,2,stalking,0
18.99937714204008,72.97487148612544,17,3,unsafe_area,0
19.197693684840967,72.90526419559566,7,1,assault,0
19.08461024335738,72.9810291327664,20,1,assault,0
19.213976285673365,72.89570016530145,10,2,assault,0
18.955214127937307,72.88637207949459,22,1,unsafe_area,0
19.113111375442756,72.82114119441837,1,1,harassment,0
18.903516389019305,72.89530093042694,7,1,stalking,0
19.12722439741601,72.80233451118724,21,1,poor_lighting,0
19.175013615110213,72.9700287462897,7,1,poor_lighting,0
19.103972357591488,72.92545513440291,16,1,stalking,0
18.976492600599524,72.99853615315338,14,3,harassment,0
18.88253706754355,72.79118240839182,16,2,stalking,0
18.917779553585714,72.82535473246442,22,2,assault,0
19.11892119162961,72.97174647898122,23,1,stalking,0
19.243768086737006,72.86090844294685,12,2,stalking,0
18.952613761588804,72.87724968769584,18,1,unsafe_area,0
19.16401045964204,72.96794993409915,4,2,poor_lighting,1
19.216580425299615,72.8900193417385,11,2,poor_lighting,0
19.078352871379003,72.8144994453653,0,2,assault,0
19.137706318337464,72.97516692654425,22,1,assault,0
19.196006126670458,72.77714418097729,4,2,unsafe_area,0
18.974270063096238,72.975941141558,7,1,assault,0
18.98875826970722,72.78161965213464,12,1,harassment,0
18.870251006651383,72.92314535385803,7,1,unsafe_area,0
19.25523765235912,72.78648625732532,22,3,unsafe_area,1
19.23701795783854,72.93242898677197,10,1,stalking,0
19.175827305503773,72.77781340390658,0,2,stalking,0
18.90163040839066,72.96376527737348,12,1,harassment,0
19.049001155879804,72.87716710871389,18,1,unsafe_area,0
18.91075670158862,72.79149439991384,23,2,unsafe_area,0
18.87636810690512,72.93256847235233,2,1,stalking,0
19.116473186085038,72.88253673622586,23,2,poor_lighting,0
19.254331766832074,72.81391823754134,16,2,poor_lighting,0
19.23114720937286,72.7736046459944,4,2,stalking,0
19.148701925974162,72.86613959973687,19,2,assault,0
18.90865623366595,72.78969472306756,20,1,unsafe_area,0
18.97966561506892,72.79165903059686,7,1,harassment,0
18.998022690754116,72.83148579612342,13,1,poor_lighting,0
19.175260023098225,72.91500540836576,3,1,assault,0
19.190899671694044,72.89187943996902,10,3,unsafe_area,0
19.024042449195967,72.7858670808995,19,2,assault,0
19.037153598647045,72.99273919345526,14,2,unsafe_area,0
18.88780361571047,72.97404879830775,18,2,unsafe_area,0
18.985654687367504,72.82962186204338,6,1,stalking,0
19.050514070871056,72.79813787247129,18,2,stalking,0
18.916793218554105,72.9867526588941,18,2,harassment,0
19.05130698430201,72.87606260891256,10,1,harassment,0
19.21127032490312,72.84156840189743,4,2,assault,0
19.10252840789002,72.88278234808799,4,2,stalking,0
18.901571942015366,72.94773115324567,21,1,unsafe_area,0
18.94666852753211,72.8087286186097,7,2,stalking,0
19.059817740063423,72.94652404170714,9,1,unsafe_area,0
19.014594859928724,72.94237276122479,5,1,stalking,0
19.01349080781844,72.8940500871134,14,2,unsafe_area,0
19.081706979257437,72.9691437264124,15,3,assault,0
19.103758368635784,72.80039297697907,16,2,stalking,0
19.188744628110477,72.9069601715331,7,2,poor_lighting,0
19.006386625384994,72.87334890207542,7,3,poor_lighting,0
19.192186513216235,72.86712718595224,8,3,unsafe_area,0
19.005444491645054,72.828089046392,1,1,assault,0
18.892173195576493,72.85562432106627,14,1,unsafe_area,0
19.091675060401915,72.79487467388545,17,1,assault,0
19.105160929957925,72.8278677630459,2,2,harassment,0
19.243816098248743,72.83255197478896,16,3,stalking,0
19.16042453042499,72.93575360951583,3,1,assault,0
19.237109060997774,72.78116659825804,3,2,unsafe_area,0
19.233338884097204,72.9197742308747,13,2,harassment,0
19.111829644103295,72.82092427925242,8,1,unsafe_area,0
19.081104826134577,72.78882814636074,8,1,poor_lighting,0
19.09297638686544,72.83918541704965,22,1,poor_lighting,0
19.2613323230709,72.82162875996858,17,1,stalking,0
19.179267076698782,72.89696744644317,9,2,stalking,0
18.91250636191696,72.85219657279303,20,1,harassment,0
19.18137136271256,72.99217856075391,3,2,poor_lighting,0
18.93821521955929,72.9916164078599,11,1,assault,0
19.04894021960225,72.87205451189766,7,2,poor_lighting,0
18.954183868870615,72.95287011595185,1,1,stalking,0
19.14583322621329,72.77305176439799,21,3,unsafe_area,1
19.220923894477213,72.8959966644867,12,1,harassment,0
18.98614475414667,72.9409588096306,20,3,poor_lighting,1
18.902804296483275,72.81989694184368,15,2,assault,0
18.989397239229987,72.78406950368816,1,2,assault,0
19.13894474317288,72.80586135525849,10,1,assault,0
19.00150405102178,72.87162506004998,9,1,harassment,0
18.981244867021523,72.88646542677394,14,1,assault,0
18.943774076233705,72.85760357808502,16,1,assault,0
19.069006570749774,72.87119396641974,7,3,poor_lighting,0
18.980379531262876,72.87815404071013,17,1,harassment,0
19.162404139655795,72.94697043216826,22,3,unsafe_area,1
18.900648960796882,72.79420563655786,8,2,unsafe_area,0
19.135613213244525,72.94685860744666,7,1,assault,0
18.965024005827107,72.92838427952785,13,2,stalking,0
19.065711704420643,72.94058198617955,17,1,harassment,0
18.984435968812505,72.93892772875132,21,1,stalking,0
19.15910747040432,72.8782361176344,19,1,harassment,0
19.248122816100654,72.81862204244901,19,3,harassment,0
19.236830711787924,72.89342464798942,20,1,poor_lighting,0
19.103370486057635,72.99033587233009,11,2,assault,0
19.055044121302792,72.90536090672047,18,1,poor_lighting,0
19.197320203775753,72.77254084339893,13,2,stalking,0
19.143330545051093,72.78373350812157,16,1,stalking,0
18.943425645686773,72.99835858972882,23,1,unsafe_area,0
19.1983676854452,72.78654766262507,20,1,poor_lighting,0
19.041553755757885,72.78059038681032,2,1,poor_lighting,0
18.945594263988472,72.85119558195248,22,2,poor_lighting,0
18.9827189401586,72.99294295675195,6,1,unsafe_area,0
18.977010812099337,72.84329528535855,16,3,poor_lighting,0
19.077682789841383,72.86427335010131,11,1,poor_lighting,0
18.963748036271152,72.91583772407797,8,1,poor_lighting,0
18.91942659496063,72.77554572304507,14,1,poor_lighting,0
18.919476340245506,72.97648562282941,17,1,stalking,0
19.10331047885564,72.88947189403751,20,3,assault,1
19.163903715539753,72.87736650838093,12,2,stalking,0
18.99861320353534,72.96796713230752,20,2,poor_lighting,0
18.883860283925607,72.98920761555235,7,3,harassment,0
18.920889954774804,72.86738780327877,13,2,harassment,0
19.23587782413482,72.80966144823743,7,2,unsafe_area,0
19.06741746383578,72.95761313210048,13,2,stalking,0
19.05142912384607,72.86274989688117,6,1,unsafe_area,0
18.885219671324037,72.98517547408771,22,2,unsafe_area,0
19.16145480892676,72.98847676628112,11,2,harassment,0
19.081227232372832,72.79641067729591,10,1,stalking,0
18.950832374434608,72.99000741248656,21,3,assault,1
18.914029504072424,72.85470217485238,21,1,stalking,0
19.0233551454528,72.91863807906115,10,3,unsafe_area,0
19.20486478567801,72.77799251879883,21,1,poor_lighting,0
19.21611782368041,72.97444338303929,12,1,unsafe_area,0
19.111138552158256,72.91756738574932,17,1,stalking,0
19.161014570892057,72.91801752739997,1,3,harassment,1
18.91606231496115,72.97750051679482,20,1,stalking,0
19.10525042618714,72.8869198502287,14,2,assault,0
19.136786281394873,72.86441882728339,19,2,poor_lighting,0
18.95028513716552,72.96920961302723,17,1,poor_lighting,0
19.222061893164103,72.94075671773042,14,3,unsafe_area,0
18.94799869500841,72.98826440294192,18,1,stalking,0
18.99539094393858,72.98622803546142,22,2,harassment,0
19.118222738809383,72.85793501784886,23,1,assault,0
19.125340026052292,72.87280684673253,11,1,unsafe_area,0
19.149753896394948,72.82887653937188,12,1,stalking,0
18.914804685227285,72.92194901450186,21,2,harassment,0
19.209785771971422,72.85384465312045,10,3,stalking,0
19.083138852913304,72.95080314871976,4,1,harassment,0
19.058528717642027,72.7979566749681,0,1,stalking,0
19.262439049805405,72.79677265576812,23,3,stalking,1
19.166151318776407,72.81702473772646,2,1,unsafe_area,0
18.91720241064775,72.7893872033406,21,2,stalking,0
19.172615666890497,72.912607269766,18,2,stalking,0
18.908099573589148,72.80389113618385,22,1,unsafe_area,0
18.880988225005193,72.80679147101756,6,2,unsafe_area,0
19.03145035810796,72.7732724914577,11,3,poor_lighting,0
19.267431269127687,72.94988070336343,14,1,poor_lighting,0
18.939953574477947,72.9568280927474,4,2,unsafe_area,0
19.139057737410717,72.80726515576382,14,2,assault,0
18.93935842648245,72.94009061988146,7,1,harassment,0
19.159914789983354,72.86971537832619,9,1,unsafe_area,0
19.07214146729513,72.82510682308204,15,2,poor_lighting,0
19.141988684035752,72.91291845985698,7,1,stalking,0
18.951149270365693,72.81105133709983,0,1,unsafe_area,0
19.1682513330082,72.9440832297602,11,3,unsafe_area,0
19.26824762384908,72.78095150234122,4,2,poor_lighting,0
19.136260200250383,72.99060011457343,2,3,poor_lighting,1
19.06739199922915,72.78653130835298,0,1,assault,0
19.239269595447706,72.9032731364272,3,2,poor_lighting,0
18.87634073689275,72.97750468672815,7,2,poor_lighting,0
19.161969407714327,72.772738027835,2,3,poor_lighting,1
19.225498606725523,72.88465832602748,9,3,stalking,0
18.894669833448383,72.85050160179145,1,3,unsafe_area,1
19.050025668166302,72.90347640375931,10,3,unsafe_area,0
18.95188778158,72.82185519894966,9,1,poor_lighting,0
19.096607266235132,72.78492681996329,20,2,assault,0
19.129817183441464,72.9139645984752,13,1,poor_lighting,0
18.9910492731715,72.86587532508348,6,2,assault,0
19.053992667871242,72.91317167390243,1,3,unsafe_area,1
18.981735794110623,72.8184240037727,8,1,assault,0
19.017756465782046,72.8479104904793,15,2,assault,0
18.93381598267537,72.89918671955385,12,2,harassment,0
19.22422377743425,72.90641593901469,8,1,assault,0
18.874004164223656,72.85563240578807,19,1,assault,0
19.222963674577514,72.8344122372918,3,1,stalking,0
19.098671551339894,72.83295114478237,21,1,unsafe_area,0
19.002663137670808,72.8101808508268,9,2,poor_lighting,0
19.159222850184133,72.8448431413358,21,2,harassment,0
19.073100860745065,72.81587127751304,11,1,assault,0
19.069643463243043,72.91577754343288,16,3,stalking,0
18.914056913167588,72.90088540959567,13,2,stalking,0
19.025806410378163,72.85799542944432,13,2,poor_lighting,0
18.966425738342696,72.8449409045856,1,1,poor_lighting,0
18.876278362238512,72.82465126604477,20,2,unsafe_area,0
19.014039852312845,72.89315541106065,19,1,assault,0
18.90592885177024,72.98134763579951,10,2,stalking,0
18.972732015090074,72.92771170181945,15,2,harassment,0
18.90700664847324,72.94121538422817,18,1,unsafe_area,0
18.91037665022256,72.96190690864097,22,3,assault,1
18.949604517766076,72.8508760438677,5,1,poor_lighting,0
19.26993969779456,72.78446142988633,23,1,assault,0
18.8708736571429,72.91318852476398,18,3,poor_lighting,0
19.12546905444816,72.81339462698244,4,1,assault,0
18.926497479210624,72.900880039499,3,2,harassment,0
19.23825125468431,72.94008735362613,14,2,unsafe_area,0
18.907453157333453,72.950236809494,3,1,poor_lighting,0
19.252025274850496,72.83942299765692,19,3,harassment,0
19.114370554993393,72.88785964349094,9,1,stalking,0
18.870507230766197,72.91282197214375,23,1,harassment,0
19.22760287916672,72.95848056599114,21,3,harassment,1
19.078684720546768,72.94511939297414,2,2,harassment,0
18.975067894132195,72.9972343238248,4,2,poor_lighting,0
19.176911671006252,72.7718594756019,5,2,stalking,0
19.240666221554747,72.87062257139851,20,1,unsafe_area,0
19.06347632925872,72.82889023186651,21,1,harassment,0
18.996221389777244,72.79757547904332,7,1,poor_lighting,0
19.18557804957397,72.97964852547845,6,3,poor_lighting,1
19.14271419911538,72.999531275202,20,1,unsafe_area,0
19.22550099350011,72.81153712781808,9,1,assault,0
19.14700560510448,72.7788396803443,5,1,stalking,0
18.967411335559817,72.8332625229665,13,1,stalking,0
19.242663699903606,72.96201824115526,3,2,harassment,0
18.911934298882397,72.83759471913584,12,3,assault,0
18.97717710004274,72.78308734051446,19,1,stalking,0
19.078077843089556,72.78207320230919,16,1,harassment,0
19.09629681042836,72.86830724454497,22,2,assault,0
18.876124234650764,72.98431991630417,6,1,poor_lighting,0
19.182229090328377,72.83576170157711,3,3,harassment,1
19.014642927370158,72.86824626656124,13,2,assault,0
19.032567416400855,72.793444775238,2,1,unsafe_area,0
19.193747817774778,72.88352174245186,23,3,stalking,1
19.02171335669102,72.93020582478572,4,1,harassment,0
18.888889950597903,72.83236458307076,15,1,poor_lighting,0
18.94057590818814,72.83824360096159,22,1,harassment,0
19.252361268955273,72.96365425584344,19,3,stalking,0
18.898162144961006,72.77238365613985,3,2,stalking,0
19.011972480387207,72.91638826296652,23,1,assault,0
19.07127166682054,72.86059346603658,23,2,poor_lighting,0
19.067312330935426,72.83862751811914,1,2,assault,1
18.871583977204857,72.92124658141609,17,1,poor_lighting,0
19.070465092582996,72.96197376001163,18,2,harassment,0
19.023508983190965,72.89843018675559,18,2,harassment,0
19.258831734189823,72.7771517630469,16,2,assault,0
18.933663633597533,72.87612227388988,13,1,unsafe_area,0
19.0116616787038,72.87643478640561,18,1,stalking,0
19.037792594035928,72.89507365380506,21,2,assault,0
19.02627741484038,72.92432054724001,23,2,assault,0
19.136332331060746,72.7744432328129,12,2,harassment,0
18.95620514301911,72.88546290361194,11,2,stalking,0
18.9584286211256,72.90531078695753,5,2,assault,0
19.16168437940034,72.8489712788757,20,3,harassment,1
19.070116207471273,72.9237240021158,3,1,harassment,0
19.036062270422924,72.8224808749397,18,1,assault,0
18.9376812206709,72.84299563660551,15,1,assault,0
18.945010889164866,72.9914337299076,12,1,harassment,0
18.87422065472636,72.85005618529806,3,2,assault,0
18.906570507544686,72.84969520409412,22,3,stalking,1
19.092735477876097,72.90700654623932,16,1,harassment,0
19.226749252003362,72.99332432586782,22,3,harassment,1
18.984865906052224,72.99610850256919,0,2,assault,0
19.001098890358453,72.90332133164556,17,2,assault,0
18.916242244244607,72.77025001455513,19,2,assault,0
19.025452378242843,72.97715100667673,16,1,stalking,0
18.884888681827732,72.90115473185271,14,1,harassment,0
19.23704027850476,72.85417917390669,10,2,unsafe_area,0
19.139244539249813,72.96071488243366,21,3,stalking,1
19.266299523757286,72.86196146565055,12,2,stalking,0
19.223129265071396,72.77783023642606,0,1,harassment,0
19.059196237479263,72.95884661130312,16,1,unsafe_area,0
19.07787401246015,72.89554766223455,5,3,harassment,1
18.946230418606877,72.84777301379157,3,1,stalking,0
19.054815737135822,72.82770524656138,19,3,assault,0
19.231211149397126,72.90657341566555,15,2,harassment,0
18.89034136945433,72.81785139609177,14,2,harassment,0
19.215422721199324,72.8444857039081,14,2,assault,0
19.006379120657044,72.91640197116521,5,1,unsafe_area,0
19.229805106038523,72.97275522359337,14,2,unsafe_area,0
19.246351962536593,72.89256477553006,13,2,harassment,0
19.138345954800762,72.9445944716088,10,2,assault,0
19.135769514637072,72.9455039388655,6,2,harassment,0
19.051101735083495,72.92280140911166,8,1,assault,0
19.204216089817482,72.82654281766652,15,2,stalking,0
19.254645103373313,72.96936137757456,4,1,assault,0
19.180032720135646,72.8703434007971,19,1,harassment,0
19.118774693502683,72.78016847110521,9,2,poor_lighting,0
19.112717158328536,72.82626091411599,17,1,unsafe_area,0
19.209787960633463,72.94607612144284,2,2,harassment,0
19.08648150630852,72.78590066723802,12,1,assault,0
19.19154395449953,72.80389381249563,10,1,assault,0
19.0735541020697,72.92967216768959,16,1,unsafe_area,0
18.894977709989572,72.97529818163733,21,1,harassment,0
19.023578803561662,72.91575836116326,12,2,poor_lighting,0
19.0477763830686,72.8211269423808,5,2,stalking,1
18.926646897994647,72.78228516554739,16,3,poor_lighting,0
18.910998531675688,72.91147911398657,12,1,stalking,0
19.08418597986278,72.78090167292416,18,2,stalking,0
18.904057454622432,72.9109260719466,20,2,harassment,0
18.991178067156035,72.82188338715704,18,1,stalking,0
19.16783879038523,72.97807089435403,9,2,assault,0
19.25577287182719,72.87927131375208,2,2,stalking,0
19.15714823222077,72.82150583966123,13,1,stalking,0
19.267050219381147,72.96622342280847,18,2,unsafe_area,0
19.14933518851176,72.82842814164293,4,1,unsafe_area,0
18.98751778826173,72.84051778760072,4,1,harassment,0
19.138821016202144,72.96188391678275,19,1,harassment,0
19.15086270607876,72.84102216685413,16,3,assault,0
19.018690793846584,72.86433766692305,20,1,unsafe_area,0
18.87708554024376,72.84996310427454,9,1,poor_lighting,0
19.151279913910194,72.79677207310098,4,2,harassment,0
18.878680038110218,72.77894603681676,3,2,harassment,0
19.12247523122403,72.93664435503402,5,2,unsafe_area,0
18.935446595497023,72.91838153850522,3,1,unsafe_area,0
19.096241411099218,72.83494419553698,6,2,assault,0
19.07156521015224,72.83798779874652,6,1,unsafe_area,0
18.875405456922476,72.987351330092,17,2,stalking,0
19.015146326798043,72.9971643592637,2,2,poor_lighting,0
19.11043646695852,72.87889002774375,0,2,stalking,0
19.20944262075951,72.95456390146074,23,2,stalking,0
19.225456845534605,72.93943775144996,3,2,stalking,0
19.06353998801329,72.83838307318777,5,2,harassment,1
19.161368994919776,72.7834694234197,8,1,stalking,0
18.996581830613383,72.80278793914103,21,1,harassment,0
19.006874562303462,72.96280764691018,13,3,unsafe_area,0
18.947785407672928,72.93817917859914,11,1,poor_lighting,0
19.094779243997294,72.92279701422632,19,2,poor_lighting,0
18.995825660370947,72.80004923129023,23,2,stalking,0
18.903748358575402,72.91718405811362,3,1,poor_lighting,0
19.14400243466527,72.94759503624341,20,3,harassment,1
19.153101283042158,72.96793840246787,23,2,unsafe_area,0
19.013996967511623,72.77304319421452,11,2,stalking,0
18.90068935978241,72.92742927343205,9,1,assault,0
19.04051908696137,72.77439246078873,21,2,poor_lighting,0
19.04693418322009,72.93258075447498,6,1,poor_lighting,0
19.137468353959157,72.91619291388837,2,2,stalking,0
18.996166556503475,72.80412000847136,22,2,poor_lighting,0
19.14303971191252,72.94620800280939,13,1,poor_lighting,0
19.218595416702954,72.78571995218363,23,2,assault,0
18.96499441694488,72.96007171796127,9,1,harassment,0
19.261567822447958,72.83024372631509,15,2,stalking,0
19.024547254854724,72.92843592832915,15,2,stalking,0
18.976903474058826,72.98244854843503,21,1,assault,0
19.038604473004117,72.8481602156749,9,1,assault,0
18.907758990361543,72.8856656379263,12,3,harassment,0
18.920282362604848,72.8765171478086,5,1,unsafe_area,0
19.03577361878733,72.80625061028445,11,1,stalking,0
19.17497780877564,72.90577176241287,8,1,poor_lighting,0
19.230124895829796,72.94089044125981,12,1,harassment,0
19.13592719628651,72.98088121065248,3,2,stalking,0
18.91208782209527,72.96568459837938,23,2,harassment,0
19.138807904872213,72.88730445733745,10,1,unsafe_area,0
19.12417116828119,72.93537394553775,19,1,stalking,0
19.192305567317334,72.954180185076,17,1,poor_lighting,0
19.200099466660873,72.88350240415981,10,3,stalking,0
19.217281230311592,72.79654833896198,20,2,harassment,0
19.03565260583164,72.87072407568489,3,2,unsafe_area,0
19.149145758140858,72.96376994878636,17,2,harassment,0
18.977300143568925,72.90722752324056,0,3,harassment,1
19.269734511993402,72.93662542671214,6,3,assault,1
18.940133696550745,72.81261164509509,5,1,harassment,0
18.874045772664335,72.99179768668853,14,3,unsafe_area,0
18.92952348580727,72.86293852178346,17,3,poor_lighting,0
19.18034891581765,72.92033617022507,23,1,assault,0
19.048713470603285,72.77434061855584,10,2,harassment,0
19.04900009912417,72.79928343031871,19,2,stalking,0
19.252009167844665,72.94986788207353,23,2,assault,0
19.23785396321123,72.99263297246966,14,1,unsafe_area,0
18.994477895121605,72.84361273166276,15,2,stalking,0
18.953623251512347,72.77855156903648,6,1,unsafe_area,0
19.209392883973496,72.85299931845543,20,2,stalking,0
19.232407628417747,72.77401766996417,9,3,poor_lighting,0
19.086638769119396,72.81424581122036,11,2,unsafe_area,0
19.12176948444684,72.94306856346236,23,2,stalking,0
18.972765713876917,72.98553033156449,13,2,unsafe_area,0
19.19032107519141,72.79011328940484,4,1,assault,0
19.12284897137961,72.89831717912641,20,2,unsafe_area,0
19.071405404519197,72.82839259460853,17,2,unsafe_area,0
18.89404342243136,72.8019835989326,4,1,stalking,0
19.236373985004462,72.82036545287505,2,1,unsafe_area,0
19.116180568153762,72.90288550552447,22,2,poor_lighting,0
18.94707643787719,72.7849809353321,4,1,harassment,0
19.112554446793222,72.86987027711874,23,3,assault,1
19.140985341695988,72.80110240571969,16,1,stalking,0
19.08030813467329,72.83271572205072,18,1,unsafe_area,0
19.15724069518241,72.81387349584095,18,2,unsafe_area,0
19.10258157917145,72.97308436496111,20,2,unsafe_area,0
19.249107832812857,72.9328426061004,11,2,assault,0
18.891478831439724,72.96974639315792,8,2,harassment,0
18.912498283387826,72.85819645194597,0,2,poor_lighting,0
18.939468654781738,72.84208507391634,17,2,poor_lighting,0
19.146068428241733,72.85753505482649,20,1,stalking,0
19.128238349099924,72.7742660850166,3,1,harassment,0
19.226823544083878,72.93668198328417,9,1,harassment,0
19.16315098115356,72.85044766508587,6,1,assault,0
19.073342195025837,72.84206447482266,21,1,unsafe_area,0
19.26673271698545,72.90757244503521,22,1,harassment,0
18.97644318246772,72.87033747969326,0,3,unsafe_area,1
19.20327666391418,72.9955939746915,16,1,assault,0
19.040716148877568,72.85193819986672,23,1,stalking,0
19.129494055550293,72.91119604370782,1,2,stalking,0
19.160907388180973,72.84167975314021,10,1,unsafe_area,0
19.123501634876135,72.99783684544845,8,1,unsafe_area,0
18.926202921243437,72.87237553798563,6,1,harassment,0
19.047180404299173,72.91584962649937,21,1,assault,0
19.09457535117325,72.79914598431911,16,1,stalking,0
19.20961750367144,72.93859556941864,16,1,harassment,0
19.04745829951943,72.83191831331139,1,3,poor_lighting,1
19.2374989219217,72.87318104815083,5,1,harassment,0
19.046149689210086,72.97312060433532,13,1,unsafe_area,0
19.089511943705205,72.99322707842357,5,2,poor_lighting,0
19.18851427317712,72.86765158342328,1,1,harassment,0
19.103227073768856,72.96200461362953,0,1,assault,0
19.25408722895313,72.78227026874646,9,2,stalking,0
19.13413433220565,72.96494202685176,20,3,poor_lighting,1
19.07908378162704,72.91478737409511,4,2,assault,0
18.87943678711232,72.88240241873007,1,1,harassment,0
19.035493159032132,72.97469165218156,21,3,unsafe_area,1
18.989699367704066,72.96442756117648,15,1,unsafe_area,0
19.169242267154996,72.83829737206932,1,1,assault,0
18.953311070061417,72.9520423279393,9,1,unsafe_area,0
18.95208803491763,72.79288291474234,1,2,stalking,0
18.945807617294953,72.9592357051575,15,1,assault,0
18.920246245262494,72.92535479214534,15,2,assault,0
18.994402801468354,72.79020925611434,18,3,unsafe_area,0
19.22436884577737,72.92710843989904,6,1,assault,0
19.179971388922382,72.90351943363557,21,2,harassment,0
19.164100486522717,72.90674652326337,11,1,poor_lighting,0
19.188934722259987,72.83689870507983,23,1,poor_lighting,0
18.97776715573183,72.83129435600296,14,1,unsafe_area,0
19.224976676300994,72.94538307577243,7,2,stalking,0
18.924921350056643,72.82906710063396,5,1,stalking,0
19.004538290686234,72.87264031791628,9,2,unsafe_area,0
19.104699247586936,72.92980146967771,2,3,unsafe_area,1
18.9111620353368,72.7883117378053,18,3,assault,0
19.16205207511057,72.90674612800068,16,1,stalking,0
19.024898419281392,72.90555656570906,6,1,poor_lighting,0
19.18376226624336,72.92737260350424,20,1,unsafe_area,0
19.067158514233842,72.8550834619203,19,2,poor_lighting,0
18.942349809770135,72.87326534803468,3,3,poor_lighting,1
19.16390472454214,72.84589294220727,13,2,stalking,0
18.97085758233558,72.95587869685342,19,2,poor_lighting,0
19.06632412050722,72.80004047480831,21,1,assault,0
18.900213307662764,72.99147940932232,14,2,assault,0
19.117146661764814,72.91601231587522,23,1,stalking,0
19.13634310648651,72.9739885466102,7,1,assault,0
19.021469683989114,72.86803323540089,20,3,unsafe_area,1
19.25176911212843,72.84642418619016,14,2,stalking,0
19.219667568592826,72.97716693632852,21,1,poor_lighting,0
19.153176366295998,72.79274079664155,19,1,unsafe_area,0
